Area,Primary Substation Name,GSP Parent,BSP Parent,Break Fault Level vs Rating (kA),Location Latitude,Location Longitude,Location Grid Ref,Nameplate Rating (MVA),Sum of quoted generation (MVA),Minimum Load (MW),Maximum Load (MW),Contracted Generation (MVA),Available Headroom Capacity (MVA),Reverse Powerflow Capability (%),Upstream status,Transmission Works,Transmission reinforcement date,Downstream status,Distribution Works,Distribution reinforcement date,SoW needed?,Part of SWAN?,Other constraints,Voltage (kV),Site Classification
ENGLAND,NUFFIELD,COWLEY,HIGH WYCOMBE,3.47/25.0,51.57579,-1.0153895,SU 68329 86784,7,0,0.9602207541,5.0384813053,0,1,50,Constrained,,,Unconstrained,,,Yes,No,Upstream Voltage & thermal issues.,33/11,Red
ENGLAND,OAKRIDGE,BRAMLEY (BASI),BASINGSTOKE T3 & T4,7.94/13.1,51.278591,-1.0910467,SU 63496 53664,30,0,2.6291759014,10.1190034207,0,32,50,Constrained,,,Unconstrained,,,Yes,No,None known,33/11,Green
ENGLAND,OLD ROAD,COWLEY,HEADINGTON,10.83/13.1,51.753807,-1.200654,SP 55274 06426,30,0,5.5366249084,16.8533041659,0.344,11,50,Unconstrained,,,Unconstrained,,,Yes,No,None known,33/11,Green
ENGLAND,OSNEY,COWLEY,OXFORD (Osney),9.26/13.1,51.749568,-1.2749825,SP 50148 05901,30,0,5.31,24.0473611314,0.504,11,50,Unconstrained,,,Unconstrained,,,Yes,No,None known,33/11,Green
ENGLAND,OVERTON,BRAMLEY (BASI),BASINGSTOKE T1B & T2B,9.58/13.1,51.255014,-1.2553727,SU 52061 50913,16,0,1.0459994078,14.6826676196,11.6,6,50,Constrained,,,Unconstrained,,,Yes,No,None known,33/11,Green
ENGLAND,PADWORTH,FLEET BRAMLEY,BURGHFIELD RESERVE,3.65/13.1,51.390105,-1.1068476,SU 62243 66052,5,0,0.4814164937,3.3781487189,0,5,50,Constrained,,,Constrained,,,Yes,Yes,Constrained due to Primary transformers limitations. Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Red
ENGLAND,PANGBOURNE,FLEET BRAMLEY,BURGHFIELD RESERVE,8.51/25.0,51.480757,-1.0947532,SU 62960 76144,30,0,1.9775975943,11.3159840314,0,20,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Green
ENGLAND,PARK GATE,BOTLEY WOOD GSP,BOTLEY WOOD,8.27/13.1,50.871557,-1.2713317,SU 51369 08259,30,0,4.8896895712,21.8538918767,0,27,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,PARK HOUSE,BRAMLEY (ANDO-THAT),AMESBURY,4.3/25.0,51.192777,-1.6702724,SU 23138 43780,4,0,0.1828992069,3.3019647427,0,4,50,Constrained,,,Constrained,,,Yes,No,Constrained due to Primary transformers limitations. Connections might not be possible prior to Andover-Amesbury reconfiguration scheme. Upstream 132kV capacity for export is circa 15MVA flexible,33/11,Red
ENGLAND,PARK NORTH,MINETY,Stratton (2 x 90),9.27/13.1,51.559474,-1.7409951,SU 18052 84542,30,0,4.8778142929,19.4528686708,1,15,50,Partially Constrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,PARK ROYAL,WILLESDEN,ACTON LANE,12.1/13.1,51.526078,-0.26963324,TQ 20137 82215,2 x 11.5, -   ,2.5,10.2, -   ,8,50,Unconstrained,,,Partially Constrained,,,No,No,CB fault ratings close to the limit,22/6.6,Amber
ENGLAND,PARKSTONE NORTH,MANNINGTON GSP,BOURNEMOUTH,9.58/13.1,50.729707,-1.9557135,SZ 03222 92233,29.8,0,5.442056179,24.5610312488,0,35,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,PARKSTONE SOUTH,MANNINGTON GSP,BOURNEMOUTH,11.38/25.0,50.708249,-1.9339239,SZ 04762 89848,30,0,2.4538974762,9.3779587624,0,32,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,PEACOCK FARM,FLEET BRAMLEY,WOKINGHAM,7.36/25.0,51.411076,-0.78252935,SU 84770 68709,15,0,1.255907774,7.0238267512,31.6,16,50,Unconstrained,,,Unconstrained,,,Yes,Yes,BSP approaching transformer reverse power capacity. ,33/11,Green
ENGLAND,PERIVALE,WILLESDEN,PERIVALE,13.8/25.0,51.533202,-0.3067492,TQ 17544 82947,2 x 20/40, -   ,14.2,36.2, -   ,34,50,Unconstrained,,,Unconstrained,,,No,No,None known,66/11,Green
ENGLAND,PETERSFIELD,FLEET BRAMLEY,ALTON & FERNHURST,6.02/13.1,51.005395,-0.94421714,SU 74173 23420,30,0,5.3461651802,21.1768682391,0.25,5,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Red
ENGLAND,PETERSFIELD AVENUE,IVER 132KV,CHALVEY,18.63/25.0,51.512992,-0.58759947,SU 98108 80286,42,0,12.89,37.9,3.94,30,50,Unconstrained,,,Unconstrained,,,No,No,None known,33/11,Green
ENGLAND,PETERSFINGER,MANNINGTON GSP,SALISBURY,6.61/13.1,51.063133,-1.7786479,SU 15608 29334,14,0,2.3891208172,13.4211014638,0,0,50,Constrained,,,Unconstrained,,,Yes,Yes,Constrained due to upstream thermal limitations.,33/11,Red
ENGLAND,PEWSEY,BRAMLEY (ANDO-THAT),AMESBURY,2.84/25.0,51.332175,-1.7902459,SU 14710 59252,17,0,1.3395937681,9.541274504,0,17,50,Constrained,,,Unconstrained,,,Yes,No,Connections might not be possible prior to Andover-Amesbury reconfiguration scheme. Upstream 132kV capacity for export is circa 15MVA flexible,33/11,Amber
ENGLAND,PIDDLETRENTHIDE,CHICKERELL GSP,CHICKERELL,5.37/13.1,50.797069,-2.4246389,SY 70169 99809,5,0,0.3106562455,3.3655786362,0,6,50,Constrained,,,Partially Constrained,,,No,Yes,Moderate proximity to Primary transformers limitations.There is no reverse power capacity at the Chickerell BSP,33/11,Amber
ENGLAND,PINGEWOOD,FLEET BRAMLEY,READING,6.1/25.0,51.40989,-1.0131186,SU 68735 68336,14.3,0,1.463193655,7.9179124505,0,15,50,Constrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,PLAISTOW,FLEET BRAMLEY,ALTON & FERNHURST,3.39/20.0,51.056914,-0.54497086,TQ 02071 29626,4.85,0,0.9897364974,7.2907724852,0.322,10,50,Unconstrained,,,Constrained,,,Yes,Yes,Constrained due to Primary transformers limitations.,33/11,Red
ENGLAND,PLESSEY,MINETY,Stratton (2 x 90),8.58/20.0,51.579107,-1.7649981,SU 16381 86720,15,0,2.7434880733,10.9633073599,0,7,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,PLESSEY TITCHFIELD,LOVEDEAN,Fareham T1A T2A (90MVAs),8.07/12.5,50.859352,-1.2428073,SU 53390 06922,30,0,3.9507551193,14.6981571748,0,16,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Partialy constraint due to limited reverse power capacity,33/11,Amber
ENGLAND,POOLE (HILL STREET),MANNINGTON GSP,POOLE PS (HAMWORTHY),12.6/13.1,50.714984,-1.9859111,SZ 01091 90595,23,0,4.0118041039,13.9036284344,3.4,0,50,Unconstrained,,,Constrained,,,Yes,Yes,Proximity to fault rating,33/11,Red
ENGLAND,PORTCHESTER,LOVEDEAN,WYMERING & FORT WIDLEY,11.14/13.1,50.846379,-1.1201082,SU 62043 05575,19.5,0,4.3118171692,15.3926067216,3.5,18,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,PORTLAND,CHICKERELL GSP,CHICKERELL,8.70/13.1,50.564353,-2.4488323,SY 68307 73941,18.1,0,2.8349375725,11.8873853789,2.4,18,50,Constrained,,,Unconstrained,,,No,Yes,There is no reverse power capacity at the Chickerell BSP,33/11,Amber
ENGLAND,PORTSMOUTH,LOVEDEAN,PORTSMOUTH,11.35/25.0,50.793272,-1.1017811,SZ 63405 99685,40,0,3.1978149414,12.3289863852,1.25,23,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,PORTWAY,MELKSHAM,ANDOVER,10.33/13.1,51.212183,-1.5088758,SU 34402 46001,26,0,1.5968515873,17.3870183675,12.326,0,50,Constrained,,,Unconstrained,,,Yes,No,"Thermal constraint on upstream 132kV system with noheadroom. NG reinforcement works required for Melksham SGT capacity constraints, estimated connection date for new applications is 2025-2027.",33/11,Red
ENGLAND,POYLE,IVER 132KV,LONGFORD,10.99/25.0,51.46952,-0.51239019,TQ 03425 75555,25.7,0,4.9230365753,20.76,0,17.8,50,Unconstrained,,,Unconstrained,,,No,No,None known,33/11,Green
ENGLAND,PRESSED STEEL SWINDON,MINETY,Stratton (2 x 90),12.91/31.5,51.575925,-1.7566161,SU 16963 86368,10,0,1.8237492168,9.0937457278,0,5,50,Unconstrained,,,Unconstrained,11kV CB reinforcement,45382,Yes,Yes,None known,33/11,Red
ENGLAND,PRESTON CANDOVER,FLEET BRAMLEY,ALTON & FERNHURST,7.28/25.0,51.166193,-1.1306863,SU 60879 41131,15,0,1.06,4.9649701333,20,0,50,Unconstrained,,,Unconstrained,,,Yes,Yes,33kV circuit reinforcement is required for any new connection. Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,PUDDLETOWN,CHICKERELL GSP,CHICKERELL,4.49/13.1,50.754371,-2.3667397,SY 74226 95039,6.3,0,0.4629636109,2.5867979519,0,6,50,Constrained,,,Partially Constrained,,,No,Yes,Moderate proximity to Primary transformers limitations.There is no reverse power capacity at the Chickerell BSP,33/11,Amber
ENGLAND,PULHAM,AXMINSTER,YEOVIL,4.4/13.1,50.883844,-2.405384,ST 71579 09451,5,0,0.9765,5.208,0,7,50,Constrained,,,Unconstrained,,,Yes,Yes,"Moderate Proximity to thermal rating on short section of 132kV circt Axminster-Yeovil under FCO,There is no reverse power capacity at the Yeovil BSP",33/11,Red
ENGLAND,PURBROOK,LOVEDEAN,WYMERING & FORT WIDLEY,8.22/13.1,50.865998,-1.048631,SU 67047 07819,13,0,1.19,7.1623813333,0,15,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,PYESTOCK 33/11,FLEET BRAMLEY,PYESTOCK,10.2/20.0,51.284088,-0.81213017,SU 82940 54553,24,0,0.9144960046,8.4479512083,0,0,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,QUARRY ROAD,MINETY,TOOTHILL,12.82/31.5,51.549106,-1.780252,SU 15334 83380,20,0,3.6081864834,14.8261005094,1.8,0,50,Constrained,,,Constrained,11kV CB reinforcement,45016,Yes,Yes,thermal constraint on Minety - Galileo 132kV cct,33/11,Red
ENGLAND,QUEENSMEAD,FLEET BRAMLEY,CAMBERLEY RESERVE,7.82/13.1,51.293632,-0.75276547,SU 87062 55683,13,0,1.8314758539,8.4661139364,0,14,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,RAMSBURY,MELKSHAM,WEST GRAFTON,3.84/13.1,51.447303,-1.6074032,SU 27380 72108,8,0,0.854688704,4.5061293293,0,0,50,Constrained,,,Unconstrained,,,Yes,No,Constrained by 132kV system capacity.,33/11,Red
ENGLAND,READING,FLEET BRAMLEY,READING,14.75/20.0,51.458165,-0.92778979,SU 74591 73788,55,0,9.5839185715,30.7446431901,1.14,65,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,READING TOWN,FLEET BRAMLEY,READING TOWN,8.40/13.1,51.461561,-0.97162812,SU 71540 74122,60,0,7.6589040756,32.0977870992,0.5,68,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,REDHILL,MANNINGTON GSP,REDHILL,8.5/25.0,50.764869,-1.8806724,SZ 08512 96149,39,0,2.9510154944,21.8339374139,8.71,0,50,Constrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,REDLANDS,CHICKERELL GSP,CHICKERELL,9.36/13.1,50.639646,-2.46618,SY 67131 82321,15,0,2.3776896,11.3090302501,0,17,50,Constrained,,,Unconstrained,,,No,Yes,There is no reverse power capacity at the Chickerell BSP,33/11,Amber
ENGLAND,REDLYNCH,MANNINGTON GSP,SALISBURY,3.90/13.1,50.984276,-1.7296603,SU 19073 20576,9,0,1.44,7.5426426667,7.6,0,50,Constrained,,,Constrained,,,Yes,Yes,Constrained due to Primary transformers limitations under FCO.,33/11,Red
ENGLAND,REGENTS PARK,NURSLING,Southampton (2 x 90),8.78/13.1,50.915584,-1.4427974,SU 39267 13050,30,0,3.2443284988,16.0257791299,1.2,32,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,RISSINGTON,COWLEY,WITNEY & YARNTON,3.07/16.0,51.87431,-1.7221537,SP 19225 19563,10.3,0,1.295536,5.9414398219,0,3,50,Constrained,,,Constrained,,,Yes,No,Limited space for extension. Upstream voltage issues.,33/11,Red
ENGLAND,RIVERSIDE,BRAMLEY (ANDO-THAT),THATCHAM,12.11/20.0,51.401703,-1.3135866,SU 47846 67187,22.9,0,2.487429142,12.6528862985,0,25,50,Unconstrained,,,Unconstrained,,,Yes,No,Fault level reinforcement required at Thatcham 33kV. Approaching 100% loading on 132kV circuits from Bramley to Thatcham on import,33/11,Amber
ENGLAND,ROCKBOURNE,MANNINGTON GSP,MANNINGTON,1.39/16.0,50.959601,-1.8359651,SU 11617 17810,2,0,0.3125718832,1.9803086648,0,0,50,Constrained,,,Constrained,,,Yes,Yes,Constrained due to Primary transformers limitations under FCO.,33/11,Red
ENGLAND,ROMSEY,NURSLING,ROWNHAMS,8.37/13.1,50.988266,-1.4871633,SU 36092 21110,21,0,3.3001449108,16.4942414113,0,7.1,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Moderate proximity to 33kV circts limitations under FCO.,33/11,Green
ENGLAND,ROSE GREEN,LOVEDEAN,CHICHESTER & HUNSTON,11.07/13.1,50.786615,-0.72499246,SZ 89974 99335,20,0,2.15,13.2669436213,8.045,9,50,Constrained,,,Unconstrained,,,Yes,Yes,"There is no reverse power capacity at the BSB and new generations will requier new BSP Transformer, AVC reinfocement, 33kV switchgear reinforcement at Chichester BSP",33/11,Amber
ENGLAND,ROSE HILL,COWLEY,Cowley Local (2 x 90),10.95/13.1,51.723407,-1.2248894,SP 53637 03027,26,0,3.447439909,15.9115852317,0.8,29,50,Unconstrained,,,Unconstrained,,,Yes,No,None known,33/11,Green
ENGLAND,ROWDEN,MELKSHAM,CHIPPENHAM,8.93/13.1,51.452378,-2.1337171,ST 90805 72608,23,0,3.6087608751,21.3907684007,0,1,50,Constrained,,,Constrained,,,Yes,No,Constrained due to upstream thermal limitations.,33/11,Red
ENGLAND,ROWNER PARK,LOVEDEAN,"Fareham T1B T2B (1x90, 1x60MVA)",8.92/13.1,50.803699,-1.1780298,SU 58018 00782,30,0,2.3983612061,8.5596957917,0,24,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Partialy constraint due to limited reverse power capacity,33/11,Amber
ENGLAND,RYDE ,FAWLEY,COWES & WOOTTON COMMON,7.93/13.1,50.724336,-1.1576577,SZ 59554 91973,30,0,4.3955421448,18.4250051304,0,0,50,Constrained,,,Constrained,,,No,Yes,"Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. ",33/11,Red
ENGLAND,SALISBURY CENTRAL,MANNINGTON GSP,SALISBURY,13.4/17.5,51.073483,-1.7984814,SU 14215 30481,40,0,7.6208000183,24.7180579154,0,0,50,Constrained,,,Unconstrained,,,Yes,Yes,Constrained due to upstream thermal limitations.,33/11,Red
ENGLAND,SANDHURST,FLEET BRAMLEY,CAMBERLEY MAIN,7.22/13.1,51.34132,-0.80121898,SU 83597 60930,30,0,5.0496406555,21.2545369371,0.2,29,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,SANDOWN,FAWLEY,COWES & WOOTTON COMMON,7.71/13.1,50.662071,-1.1542019,SZ 59877 85052,15,0,3.0036203861,12.2415716966,1.98,0,50,Constrained,,,Constrained,,,No,Yes,"Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. ",33/11,Red
ENGLAND,SELSEY,LOVEDEAN,CHICHESTER & HUNSTON,6.93/20.0,50.741901,-0.78724992,SZ 85667 94289,11.9,0,2.53,9.8923947121,0,9,50,Constrained,,,Unconstrained,,,Yes,Yes,"There is no reverse power capacity at the BSB and new generations will requier new BSP Transformer, AVC reinfocement, 33kV switchgear reinforcement at Chichester BSP",33/11,Amber
ENGLAND,SHAFTESBURY,MANNINGTON GSP,SHAFTESBURY,9.5/16.0,51.009125,-2.2065547,ST 85605 23325,13,0,2.7559349537,11.9402626616,0.317,0,50,Constrained,,,Unconstrained,,,Yes,Yes,BSP Transformer rating under N-1,33/11,Red
ENGLAND,SHALFLEET ,FAWLEY,COWES & WOOTTON COMMON,7.36/25.0,50.696006,-1.4233004,SZ 40828 88643,15,0,1.1583615541,7.6177995186,0,0,50,Constrained,,,Constrained,,,No,Yes,"Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. ",33/11,Red
ENGLAND,SHANKLIN ,FAWLEY,COWES & WOOTTON COMMON,7.17/13.1,50.634046,-1.1839465,SZ 57809 81912,30,0,1.8218734919,12.0460582619,0,0,50,Constrained,,,Constrained,,,No,Yes,"Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. ",33/11,Red
ENGLAND,SHERBORNE,AXMINSTER,YEOVIL,7.55/13.1,50.961757,-2.5142939,ST 63978 18163,10,0,2.2721234155,8.0970415238,0,7,50,Constrained,,,Partially Constrained,,,Yes,Yes,"Limited expansion space for CB connections,There is no reverse power capacity at the Yeovil BSP",33/11,Red
ENGLAND,SHIPTON OLIFFE,MINETY,CIRENCESTER,2.89/13.1,51.87048,-1.9449936,SP 03884 19102,3,0,0.68,4.1707784,0,0,50,Constrained,,,Constrained,,,Yes,Yes,thermal constraint on BSP transformers and upstream 132kV feeders,33/11,Red
ENGLAND,SHIRLEY,NURSLING,Southampton (2 x 90),8.35/25.0,50.92235,-1.4324589,SU 39988 13808,30,0,3.8286898136,16.1391945561,0,33,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,SHRIVENHAM,MINETY,Stratton (2 x 60),6.99/13.1,51.589473,-1.6581151,SU 23782 87902,15,0,1.760404706,6.5985093195,0,0,50,Constrained,,,Constrained,,,Yes,Yes,thermal constraint on Minety - Galileo 132kV cct,33/11,Red
ENGLAND,SHROTON,MANNINGTON GSP,SHAFTESBURY,6.83/25.0,50.9222,-2.2097116,ST 85356 13659,24,0,1.99,10.521608189,6.6,0,50,Constrained,,,Unconstrained,,,Yes,Yes,BSP Transformer rating under N-1,33/11,Red
ENGLAND,SIDNEY ROAD,LALEHAM,STAINES,9.8/13.1,51.435285,-0.50379132,TQ 04100 71760,2 x 15/30, -   ,2.8,14.1,1.3,17,50,Partially Constrained,,,Unconstrained,,,No,No,None known,33/11,Amber
ENGLAND,SILKSTEAD,NURSLING,ROWNHAMS,5.3/13.1,51.018739,-1.3658454,SU 44578 24565,13,0,1.6544210332,7.6760632435,2.07,12,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,SILVER STREET,FLEET BRAMLEY,READING,12.22/13.1,51.449812,-0.96589104,SU 71957 72821,26.6,0,3.8713662624,18.3567197252,7,24,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Moderate proximity to fault rating. Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Red
ENGLAND,SOMERFORD,MANNINGTON GSP,CHRISTCHURCH,11.62/13.1,50.741635,-1.7425521,SZ 18262 93590,26,0,4.9905846073,18.9908599645,1,0,50,Constrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,SOUTH BERSTED,LOVEDEAN,CHICHESTER & HUNSTON,11.42/16.0,50.79829,-0.66719087,SU 94025 00705,20,0,3.3861954212,21.1984601275,10.453,2,50,Constrained,,,Unconstrained,11kV switchgear rating is just above the Fault level at HV.,,Yes,Yes,"There is no reverse power capacity at the BSB and new generations will requier new BSP Transformer, AVC reinfocement, 33kV switchgear reinforcement at Chichester BSP",33/11,Amber
ENGLAND,SOUTHBOURNE,MANNINGTON GSP,CHRISTCHURCH,11.74/25.0,50.72813,-1.8092022,SZ 13563 92074,19.5,0,2.5910720825,11.8410606581,0,0,50,Constrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,SOUTHCOTE,FLEET BRAMLEY,BURGHFIELD RESERVE,11.45/16.0,51.436827,-1.0202497,SU 68199 71325,19.5,0,1.9721796513,9.2831521506,0.21,21,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,SPARKFORD,AXMINSTER,YEOVIL,6.88/13.1,51.027483,-2.560808,ST 60767 25496,5,0,0.5987732278,4.3066707929,0.2,7,50,Constrained,,,Unconstrained,,,Yes,Yes,"Moderate Proximity to thermal rating on short section of 132kV circt Axminster-Yeovil under FCO,There is no reverse power capacity at the Yeovil BSP",33/11,Red
ENGLAND,SPRING QUARRY WEST,MELKSHAM,NORRINGTON,10.46/13.1,51.41725,-2.2261794,ST 84368 68717,30,0,0.9381694794,9.7451642531,12,15,50,Constrained,,,Unconstrained,,,Yes,No,None Known,33/11,Green
ENGLAND,SPRINGFIELD ROAD,NORTH HYDE,NORTH HYDE (D),11.21/13.1,51.51353,-0.39589488,TQ 11409 80620,27.4,0,4.2908754349,19.4038255086,0,24,50,Unconstrained,,,Unconstrained,,,No,No,None known,22/6.6,Green
